CustomerID,Churn,CustomerStatus,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,ComplainRecieved,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,WarehouseToHomeRange,TenureRange,CashbackAmountRange,R,F,M,RFM_Segment,Segment
54616,0,Stayed,7.0,Phone,1,7,Credit Card,Female,4.0,2,Grocery,3,Married,6,0,No,20.0,2.0,2.0,6.0,287,Very close distance,1 Year,High Cashback Amount,,,,,
53401,0,Stayed,7.0,Computer,3,24,Debit Card,Male,3.0,4,Grocery,3,Single,3,0,No,16.0,6.0,7.0,1.0,299,Moderate Distance,1 Year,High Cashback Amount,,,,,
54871,0,Stayed,7.0,Computer,3,24,Debit Card,Male,3.0,4,Grocery,3,Single,3,0,No,16.0,6.0,7.0,1.0,299,Moderate Distance,1 Year,High Cashback Amount,,,,,
51256,0,Stayed,8.0,Phone,3,24,Credit Card,Male,3.0,3,Laptop & Accessory,5,Married,1,0,No,16.0,0.0,1.0,4.0,0,Moderate Distance,1 Year,Low Cashback Amount,,,,,
50724,0,Stayed,8.0,Computer,1,16,UPI,Male,2.0,4,Phone,2,Divorced,2,0,No,13.0,2.0,2.0,2.0,124,Close Distance,1 Year,Moderate Cashback Amount,3,2,4,324,Lost Potential Customers
50935,0,Stayed,8.0,Phone,3,16,Debit Card,Male,3.0,3,Phone,3,Divorced,2,0,No,13.0,1.0,1.0,0.0,124,Close Distance,1 Year,Moderate Cashback Amount,4,4,4,444,Lost Customers
50976,0,Stayed,8.0,Phone,3,16,Debit Card,Female,3.0,4,Phone,3,Married,1,0,No,23.0,2.0,4.0,2.0,124,Close Distance,1 Year,Moderate Cashback Amount,3,1,4,314,Lost Potential Customers
51356,0,Stayed,8.0,Phone,1,16,CC,Male,2.0,1,Phone,4,Married,1,0,No,13.0,1.0,1.0,3.0,124,Close Distance,1 Year,Moderate Cashback Amount,3,4,4,344,Lost Customers
52194,0,Stayed,8.0,Computer,1,16,UPI,Male,2.0,4,Phone,1,Married,2,0,No,13.0,1.0,2.0,2.0,124,Close Distance,1 Year,Moderate Cashback Amount,3,2,4,324,Lost Potential Customers
52405,0,Stayed,8.0,Phone,3,16,Debit Card,Male,3.0,3,Phone,3,Married,2,0,No,13.0,0.0,1.0,0.0,124,Close Distance,1 Year,Moderate Cashback Amount,4,4,4,444,Lost Customers
52446,0,Stayed,8.0,Phone,3,16,Debit Card,Female,3.0,4,Phone,3,Married,1,0,No,23.0,2.0,4.0,2.0,124,Close Distance,1 Year,Moderate Cashback Amount,3,1,4,314,Lost Potential Customers
50472,0,Stayed,8.0,Phone,1,16,Debit Card,Female,2.0,1,Phone,3,Single,4,0,No,13.0,0.0,2.0,2.0,125,Close Distance,1 Year,Moderate Cashback Amount,3,3,4,334,Lost Customers
50984,0,Stayed,8.0,Phone,1,16,CC,Male,3.0,4,Phone,5,Single,2,0,No,19.0,0.0,1.0,2.0,125,Close Distance,1 Year,Moderate Cashback Amount,3,4,4,344,Lost Customers
51942,0,Stayed,8.0,Phone,1,16,Debit Card,Female,2.0,1,Phone,3,Single,4,0,No,13.0,2.0,2.0,2.0,125,Close Distance,1 Year,Moderate Cashback Amount,3,3,4,334,Lost Customers
52454,0,Stayed,8.0,Phone,1,16,CC,Male,3.0,4,Phone,5,Single,2,0,No,19.0,1.0,1.0,2.0,125,Close Distance,1 Year,Moderate Cashback Amount,3,3,4,334,Lost Customers
50456,0,Stayed,8.0,Phone,3,16,Debit Card,Female,3.0,3,Phone,2,Divorced,2,0,No,16.0,0.0,1.0,2.0,126,Close Distance,1 Year,Moderate Cashback Amount,3,4,4,344,Lost Customers
50496,0,Stayed,8.0,Phone,1,16,CC,Female,2.0,4,Phone,5,Single,2,0,No,11.0,1.0,1.0,1.0,126,Close Distance,1 Year,Moderate Cashback Amount,4,3,4,434,Lost Customers
51926,0,Stayed,8.0,Phone,3,16,Debit Card,Female,3.0,3,Phone,1,Married,2,0,No,16.0,1.0,1.0,2.0,126,Close Distance,1 Year,Moderate Cashback Amount,3,3,4,334,Lost Customers
51966,0,Stayed,8.0,Phone,1,16,CC,Female,2.0,4,Phone,5,Single,2,0,No,11.0,0.0,1.0,1.0,126,Close Distance,1 Year,Moderate Cashback Amount,4,4,4,444,Lost Customers
51010,0,Stayed,8.0,Phone,1,13,Debit Card,Male,3.0,4,Phone,1,Married,2,0,No,18.0,1.0,1.0,1.0,127,Close Distance,1 Year,Moderate Cashback Amount,4,3,4,434,Lost Customers
51178,0,Stayed,8.0,Phone,1,29,CC,Male,3.0,5,Phone,3,Married,1,0,No,16.0,1.0,1.0,3.0,127,Moderate Distance,1 Year,Moderate Cashback Amount,3,4,4,344,Lost Customers
51298,0,Stayed,8.0,Phone,1,17,CC,Male,2.0,3,Phone,3,Married,8,1,Yes,11.0,0.0,2.0,2.0,127,Close Distance,1 Year,Moderate Cashback Amount,3,2,4,324,Lost Potential Customers
52480,0,Stayed,8.0,Phone,1,13,Debit Card,Male,3.0,4,Phone,1,Married,2,0,No,18.0,1.0,1.0,1.0,127,Close Distance,1 Year,Moderate Cashback Amount,4,4,4,444,Lost Customers
52648,0,Stayed,8.0,Phone,1,29,CC,Male,3.0,5,Phone,3,Married,1,0,No,16.0,0.0,1.0,3.0,127,Moderate Distance,1 Year,Moderate Cashback Amount,3,4,4,344,Lost Customers
52768,0,Stayed,8.0,Phone,1,17,CC,Male,2.0,3,Phone,3,Married,8,1,Yes,11.0,2.0,2.0,2.0,127,Close Distance,1 Year,Moderate Cashback Amount,3,2,4,324,Lost Potential Customers
51427,0,Stayed,8.0,Phone,1,6,CC,Male,3.0,4,Phone,3,Single,2,0,No,18.0,1.0,1.0,4.0,129,Very close distance,1 Year,Moderate Cashback Amount,2,4,4,244,Promising Customers
51334,0,Stayed,8.0,Phone,1,6,Debit Card,Female,3.0,5,Phone,1,Married,2,0,No,12.0,0.0,1.0,1.0,130,Very close distance,1 Year,Moderate Cashback Amount,4,4,4,444,Lost Customers
52804,0,Stayed,8.0,Phone,1,7,Debit Card,Female,3.0,5,Phone,1,Married,2,0,No,12.0,1.0,1.0,1.0,130,Very close distance,1 Year,Moderate Cashback Amount,4,3,4,434,Lost Customers
51006,0,Stayed,8.0,Phone,1,34,Debit Card,Male,2.0,1,Laptop & Accessory,3,Married,2,0,No,17.0,5.0,6.0,8.0,134,Far Distance,1 Year,Moderate Cashback Amount,1,1,4,114,Loyal Customers
52476,0,Stayed,8.0,Phone,1,34,Debit Card,Male,2.0,1,Laptop & Accessory,3,Married,2,0,No,17.0,6.0,6.0,8.0,134,Far Distance,1 Year,Moderate Cashback Amount,1,1,4,114,Loyal Customers
50800,0,Stayed,8.0,Phone,1,12,Debit Card,Male,3.0,3,Phone,3,Divorced,1,1,Yes,14.0,1.0,2.0,2.0,135,Close Distance,1 Year,Moderate Cashback Amount,3,2,4,324,Lost Potential Customers
52270,0,Stayed,8.0,Phone,1,12,Debit Card,Male,3.0,3,Phone,3,Married,1,1,Yes,14.0,1.0,2.0,2.0,135,Close Distance,1 Year,Moderate Cashback Amount,3,2,4,324,Lost Potential Customers
50359,0,Stayed,8.0,Phone,1,31,UPI,Male,2.0,4,Laptop & Accessory,2,Single,5,0,No,14.0,0.0,1.0,2.0,137,Far Distance,1 Year,Moderate Cashback Amount,3,4,4,344,Lost Customers
51829,0,Stayed,8.0,Phone,1,31,UPI,Male,2.0,4,Laptop & Accessory,1,Single,5,0,No,14.0,1.0,1.0,2.0,137,Far Distance,1 Year,Moderate Cashback Amount,3,4,4,344,Lost Customers
50616,0,Stayed,8.0,Phone,1,16,UPI,Male,2.0,3,Phone,2,Married,2,0,No,20.0,1.0,1.0,2.0,139,Close Distance,1 Year,Moderate Cashback Amount,3,3,4,334,Lost Customers
52086,0,Stayed,8.0,Phone,1,16,UPI,Male,2.0,3,Phone,1,Married,2,0,No,20.0,0.0,1.0,2.0,139,Close Distance,1 Year,Moderate Cashback Amount,3,4,4,344,Lost Customers
50552,0,Stayed,8.0,Phone,1,27,Debit Card,Female,2.0,3,Laptop & Accessory,2,Divorced,2,1,Yes,25.0,0.0,1.0,7.0,140,Moderate Distance,1 Year,Moderate Cashback Amount,1,4,4,144,New Customers
51403,0,Stayed,8.0,Phone,1,29,Credit Card,Female,1.0,3,Phone,5,Married,4,1,Yes,15.0,0.0,2.0,2.0,140,Moderate Distance,1 Year,Moderate Cashback Amount,3,3,4,334,Lost Customers
52022,0,Stayed,8.0,Phone,1,27,Debit Card,Female,2.0,3,Laptop & Accessory,1,Married,2,1,Yes,25.0,0.0,1.0,7.0,140,Moderate Distance,1 Year,Moderate Cashback Amount,1,4,4,144,New Customers
51033,0,Stayed,8.0,Computer,1,14,Debit Card,Female,2.0,3,Laptop & Accessory,3,Married,2,0,No,12.0,2.0,2.0,9.0,141,Close Distance,1 Year,Moderate Cashback Amount,1,3,4,134,New Customers
52503,0,Stayed,8.0,Computer,1,14,Debit Card,Female,2.0,3,Laptop & Accessory,3,Married,2,0,No,12.0,0.0,2.0,9.0,141,Close Distance,1 Year,Moderate Cashback Amount,1,2,4,124,New Customers
50306,0,Stayed,8.0,Phone,1,28,Debit Card,Male,2.0,5,Phone,3,Single,1,0,No,15.0,2.0,4.0,3.0,142,Moderate Distance,1 Year,Moderate Cashback Amount,3,1,4,314,Lost Potential Customers
50837,0,Stayed,8.0,Computer,1,10,Debit Card,Male,2.0,3,Laptop & Accessory,3,Single,2,1,Yes,11.0,1.0,1.0,1.0,142,Very close distance,1 Year,Moderate Cashback Amount,4,4,4,444,Lost Customers
51776,0,Stayed,8.0,Phone,1,28,Debit Card,Male,2.0,5,Phone,3,Single,1,0,No,15.0,1.0,4.0,3.0,142,Moderate Distance,1 Year,Moderate Cashback Amount,3,1,4,314,Lost Potential Customers
52307,0,Stayed,8.0,Computer,1,10,Debit Card,Male,2.0,3,Laptop & Accessory,3,Single,2,1,Yes,11.0,1.0,1.0,1.0,142,Very close distance,1 Year,Moderate Cashback Amount,4,4,4,444,Lost Customers
50380,1,Churned,8.0,Computer,3,32,Debit Card,Female,3.0,3,Laptop & Accessory,5,Divorced,3,0,No,14.0,0.0,1.0,0.0,143,Far Distance,1 Year,Moderate Cashback Amount,4,4,3,443,Lost Customers
50711,0,Stayed,8.0,Phone,2,14,Cash on Delivery,Male,3.0,3,Phone,3,Single,2,0,No,17.0,0.0,1.0,4.0,143,Close Distance,1 Year,Moderate Cashback Amount,2,3,4,234,Promising Customers
51422,0,Stayed,8.0,Phone,3,6,E wallet,Male,2.0,4,Laptop & Accessory,5,Single,1,0,No,14.0,1.0,2.0,8.0,143,Very close distance,1 Year,Moderate Cashback Amount,1,2,4,124,New Customers
51850,1,Churned,8.0,Computer,3,32,Debit Card,Female,3.0,3,Laptop & Accessory,5,Married,3,0,No,14.0,0.0,1.0,0.0,143,Far Distance,1 Year,Moderate Cashback Amount,4,4,3,443,Lost Customers
52181,0,Stayed,8.0,Phone,2,14,Cash on Delivery,Male,3.0,3,Phone,3,Single,2,0,No,17.0,0.0,1.0,4.0,143,Close Distance,1 Year,Moderate Cashback Amount,2,3,3,233,Promising Customers
50072,0,Stayed,8.0,Computer,1,8,Credit Card,Female,2.0,3,Laptop & Accessory,4,Single,6,0,No,11.0,1.0,1.0,2.0,144,Very close distance,1 Year,Moderate Cashback Amount,3,4,3,343,Lost Customers
51542,0,Stayed,8.0,Computer,1,8,Credit Card,Female,2.0,3,Laptop & Accessory,4,Single,6,0,No,11.0,0.0,1.0,2.0,144,Very close distance,1 Year,Moderate Cashback Amount,3,3,3,333,Lost Customers
53362,0,Stayed,8.0,Phone,1,17,Debit Card,Male,3.0,4,Phone,4,Married,3,0,No,15.0,2.0,2.0,1.0,145,Close Distance,1 Year,Moderate Cashback Amount,4,2,3,423,Lost Potential Customers
53668,0,Stayed,8.0,Computer,1,33,Cash on Delivery,Female,4.0,5,Phone,3,Married,3,0,No,21.0,2.0,2.0,1.0,145,Far Distance,1 Year,Moderate Cashback Amount,4,1,3,413,Lost Potential Customers
54832,0,Stayed,8.0,Phone,1,17,Debit Card,Male,3.0,4,Phone,4,Married,3,0,No,15.0,2.0,2.0,1.0,145,Close Distance,1 Year,Moderate Cashback Amount,4,3,3,433,Lost Customers
55138,0,Stayed,8.0,Computer,1,33,Cash on Delivery,Female,4.0,5,Phone,3,Married,3,0,No,21.0,2.0,2.0,1.0,145,Far Distance,1 Year,Moderate Cashback Amount,4,3,3,433,Lost Customers
50574,0,Stayed,8.0,Phone,3,24,Credit Card,Female,2.0,3,Laptop & Accessory,3,Divorced,2,0,No,16.0,1.0,1.0,0.0,146,Moderate Distance,1 Year,Moderate Cashback Amount,4,4,3,443,Lost Customers
52044,0,Stayed,8.0,Phone,3,24,Credit Card,Female,2.0,3,Laptop & Accessory,3,Married,2,0,No,16.0,1.0,1.0,0.0,146,Moderate Distance,1 Year,Moderate Cashback Amount,4,4,3,443,Lost Customers
50323,0,Stayed,8.0,Phone,3,6,E wallet,Male,2.0,3,Laptop & Accessory,3,Divorced,10,0,No,11.0,3.0,6.0,9.0,147,Very close distance,1 Year,Moderate Cashback Amount,1,1,3,113,Loyal Customers
51793,0,Stayed,8.0,Phone,3,6,E wallet,Male,2.0,3,Laptop & Accessory,3,Married,10,0,No,11.0,0.0,6.0,9.0,147,Very close distance,1 Year,Moderate Cashback Amount,1,1,3,113,Loyal Customers
52850,0,Stayed,8.0,Computer,3,9,E wallet,Female,4.0,4,Phone,3,Divorced,8,0,No,19.0,2.0,2.0,3.0,147,Very close distance,1 Year,Moderate Cashback Amount,3,2,3,323,Lost Potential Customers
53454,0,Stayed,8.0,Phone,3,17,Debit Card,Female,3.0,4,Phone,3,Divorced,3,1,Yes,20.0,1.0,2.0,1.0,147,Close Distance,1 Year,Moderate Cashback Amount,4,2,3,423,Lost Potential Customers
54320,0,Stayed,8.0,Computer,3,9,E wallet,Female,4.0,4,Phone,3,Married,8,0,No,19.0,1.0,2.0,3.0,147,Very close distance,1 Year,Moderate Cashback Amount,3,2,3,323,Lost Potential Customers
54924,0,Stayed,8.0,Phone,3,17,Debit Card,Female,3.0,4,Phone,3,Married,3,1,Yes,20.0,1.0,2.0,1.0,147,Close Distance,1 Year,Moderate Cashback Amount,4,2,3,423,Lost Potential Customers
51221,0,Stayed,8.0,Phone,1,22,UPI,Female,2.0,4,Laptop & Accessory,4,Married,1,1,Yes,11.0,1.0,1.0,2.0,148,Moderate Distance,1 Year,Moderate Cashback Amount,3,4,3,343,Lost Customers
52691,0,Stayed,8.0,Phone,1,22,UPI,Female,2.0,4,Laptop & Accessory,4,Married,1,1,Yes,11.0,0.0,1.0,2.0,148,Moderate Distance,1 Year,Moderate Cashback Amount,3,3,3,333,Lost Customers
52872,0,Stayed,8.0,Phone,1,34,Credit Card,Female,4.0,4,Phone,4,Single,4,0,No,16.0,2.0,2.0,3.0,148,Far Distance,1 Year,Moderate Cashback Amount,3,2,3,323,Lost Potential Customers
53778,0,Stayed,8.0,Phone,3,14,Cash on Delivery,Male,3.0,4,Phone,3,Married,2,1,Yes,26.0,1.0,6.0,8.0,148,Close Distance,1 Year,Moderate Cashback Amount,1,1,3,113,Loyal Customers
53970,1,Churned,8.0,Computer,1,7,Credit Card,Male,3.0,4,Phone,4,Married,3,1,Yes,13.0,2.0,3.0,4.0,148,Very close distance,1 Year,Moderate Cashback Amount,2,1,3,213,Loyal Customers
54342,0,Stayed,8.0,Phone,1,34,Credit Card,Female,4.0,4,Phone,4,Single,4,0,No,16.0,1.0,2.0,3.0,148,Far Distance,1 Year,Moderate Cashback Amount,3,2,3,323,Lost Potential Customers
55248,0,Stayed,8.0,Phone,3,14,Cash on Delivery,Male,3.0,4,Phone,3,Married,2,1,Yes,26.0,4.0,6.0,8.0,148,Close Distance,1 Year,Moderate Cashback Amount,1,1,3,113,Loyal Customers
55440,1,Churned,8.0,Computer,1,8,Credit Card,Male,4.0,4,Phone,4,Married,3,1,Yes,13.0,3.0,3.0,4.0,148,Very close distance,1 Year,Moderate Cashback Amount,2,1,3,213,Loyal Customers
50337,0,Stayed,8.0,Phone,3,6,Credit Card,Female,3.0,3,Laptop & Accessory,3,Single,2,0,No,16.0,0.0,1.0,3.0,149,Very close distance,1 Year,Moderate Cashback Amount,3,4,3,343,Lost Customers
51091,0,Stayed,8.0,Computer,1,8,Credit Card,Male,3.0,4,Phone,1,Single,1,1,Yes,14.0,1.0,1.0,4.0,149,Very close distance,1 Year,Moderate Cashback Amount,2,3,3,233,Promising Customers
51807,0,Stayed,8.0,Phone,3,6,Credit Card,Female,3.0,3,Laptop & Accessory,3,Single,2,0,No,16.0,1.0,1.0,3.0,149,Very close distance,1 Year,Moderate Cashback Amount,3,3,3,333,Lost Customers
52561,0,Stayed,8.0,Computer,1,8,Credit Card,Male,3.0,4,Phone,1,Single,1,1,Yes,14.0,1.0,1.0,4.0,149,Very close distance,1 Year,Moderate Cashback Amount,2,4,3,243,Promising Customers
53644,1,Churned,8.0,Phone,1,10,Debit Card,Male,3.0,4,Phone,5,Divorced,6,0,No,13.0,2.0,2.0,3.0,149,Very close distance,1 Year,Moderate Cashback Amount,3,3,3,333,Lost Customers
55114,1,Churned,8.0,Phone,1,10,Debit Card,Male,3.0,4,Phone,5,Married,6,0,No,13.0,2.0,2.0,3.0,149,Very close distance,1 Year,Moderate Cashback Amount,3,2,3,323,Lost Potential Customers
50696,0,Stayed,8.0,Computer,3,17,E wallet,Male,2.0,3,Laptop & Accessory,2,Married,2,0,No,11.0,0.0,1.0,2.0,150,Close Distance,1 Year,Moderate Cashback Amount,3,4,3,343,Lost Customers
52166,0,Stayed,8.0,Computer,3,17,E wallet,Male,2.0,3,Laptop & Accessory,1,Married,2,0,No,11.0,1.0,1.0,2.0,150,Close Distance,1 Year,Moderate Cashback Amount,3,4,3,343,Lost Customers
50433,0,Stayed,8.0,Computer,1,8,Debit Card,Female,3.0,3,Laptop & Accessory,5,Married,3,0,No,11.0,0.0,1.0,0.0,151,Very close distance,1 Year,Moderate Cashback Amount,4,4,3,443,Lost Customers
51300,0,Stayed,8.0,Phone,1,15,Credit Card,Male,2.0,3,Laptop & Accessory,3,Single,2,0,No,19.0,0.0,1.0,8.0,151,Close Distance,1 Year,Moderate Cashback Amount,1,3,3,133,New Customers
51903,0,Stayed,8.0,Computer,1,8,Debit Card,Female,3.0,3,Laptop & Accessory,5,Married,3,0,No,11.0,1.0,1.0,0.0,151,Very close distance,1 Year,Moderate Cashback Amount,4,4,3,443,Lost Customers
52770,0,Stayed,8.0,Phone,1,15,Credit Card,Male,2.0,3,Laptop & Accessory,3,Single,2,0,No,19.0,0.0,1.0,8.0,151,Close Distance,1 Year,Moderate Cashback Amount,1,4,3,143,New Customers
53185,0,Stayed,8.0,Phone,3,21,Cash on Delivery,Female,3.0,4,Phone,3,Married,3,1,Yes,19.0,2.0,2.0,7.0,151,Moderate Distance,1 Year,Moderate Cashback Amount,1,2,3,123,New Customers
53297,0,Stayed,8.0,Computer,1,23,Debit Card,Female,4.0,5,Phone,2,Single,3,0,No,17.0,2.0,2.0,4.0,151,Moderate Distance,1 Year,Moderate Cashback Amount,2,3,3,233,Promising Customers
53597,0,Stayed,8.0,Phone,1,27,Cash on Delivery,Female,3.0,2,Phone,3,Divorced,2,0,No,18.0,2.0,2.0,1.0,151,Moderate Distance,1 Year,Moderate Cashback Amount,4,2,3,423,Lost Potential Customers
54655,0,Stayed,8.0,Phone,3,21,Cash on Delivery,Female,3.0,4,Phone,3,Married,3,1,Yes,19.0,2.0,2.0,7.0,151,Moderate Distance,1 Year,Moderate Cashback Amount,1,3,3,133,New Customers
54767,0,Stayed,8.0,Computer,1,23,Debit Card,Female,4.0,5,Phone,1,Single,3,0,No,17.0,2.0,2.0,4.0,151,Moderate Distance,1 Year,Moderate Cashback Amount,2,1,3,213,Loyal Customers
55067,0,Stayed,8.0,Phone,1,27,Cash on Delivery,Female,3.0,2,Phone,3,Married,2,0,No,18.0,2.0,2.0,1.0,151,Moderate Distance,1 Year,Moderate Cashback Amount,4,2,3,423,Lost Potential Customers
51026,0,Stayed,8.0,Phone,1,24,Debit Card,Male,2.0,1,Laptop & Accessory,5,Married,2,0,No,11.0,0.0,1.0,10.0,152,Moderate Distance,1 Year,Moderate Cashback Amount,1,3,3,133,New Customers
51268,0,Stayed,8.0,Phone,3,13,Debit Card,Female,2.0,3,Laptop & Accessory,1,Married,2,1,Yes,11.0,1.0,1.0,9.0,152,Close Distance,1 Year,Moderate Cashback Amount,1,3,3,133,New Customers
52496,0,Stayed,8.0,Phone,1,24,Debit Card,Male,2.0,1,Laptop & Accessory,5,Married,2,0,No,11.0,1.0,1.0,10.0,152,Moderate Distance,1 Year,Moderate Cashback Amount,1,3,3,133,New Customers
52738,0,Stayed,8.0,Phone,3,13,Debit Card,Female,2.0,3,Laptop & Accessory,1,Married,2,1,Yes,11.0,1.0,1.0,9.0,152,Close Distance,1 Year,Moderate Cashback Amount,1,4,3,143,New Customers
53194,0,Stayed,8.0,Phone,1,7,Debit Card,Male,3.0,4,Phone,2,Divorced,3,0,No,13.0,7.0,9.0,9.0,152,Very close distance,1 Year,Moderate Cashback Amount,,,,,
54174,0,Stayed,8.0,Phone,1,26,Credit Card,Male,4.0,4,Phone,1,Married,2,0,No,12.0,1.0,2.0,3.0,152,Moderate Distance,1 Year,Moderate Cashback Amount,3,1,3,313,Lost Potential Customers
54664,0,Stayed,8.0,Phone,1,7,Debit Card,Male,3.0,4,Phone,1,Married,3,0,No,13.0,2.0,9.0,9.0,152,Very close distance,1 Year,Moderate Cashback Amount,,,,,
53123,0,Stayed,8.0,Phone,1,9,Debit Card,Male,4.0,5,Phone,3,Married,5,0,No,13.0,6.0,6.0,8.0,153,Very close distance,1 Year,Moderate Cashback Amount,1,1,3,113,Loyal Customers
54593,0,Stayed,8.0,Phone,1,9,Debit Card,Male,4.0,5,Phone,3,Married,5,0,No,13.0,4.0,6.0,8.0,153,Very close distance,1 Year,Moderate Cashback Amount,1,1,3,113,Loyal Customers
50849,0,Stayed,8.0,Phone,1,6,Credit Card,Female,2.0,4,Laptop & Accessory,2,Divorced,1,0,No,12.0,1.0,1.0,0.0,154,Very close distance,1 Year,Moderate Cashback Amount,4,4,3,443,Lost Customers
52319,0,Stayed,8.0,Phone,1,7,Credit Card,Female,2.0,4,Laptop & Accessory,1,Married,1,0,No,12.0,0.0,1.0,0.0,154,Very close distance,1 Year,Moderate Cashback Amount,4,4,3,443,Lost Customers
53548,1,Churned,8.0,Phone,1,17,Debit Card,Male,4.0,4,Phone,3,Single,3,1,Yes,12.0,2.0,2.0,3.0,154,Close Distance,1 Year,Moderate Cashback Amount,3,1,3,313,Lost Potential Customers
53903,0,Stayed,8.0,Phone,1,26,Debit Card,Female,3.0,5,Phone,1,Married,3,0,No,13.0,4.0,9.0,8.0,154,Moderate Distance,1 Year,Moderate Cashback Amount,,,,,
53943,0,Stayed,8.0,Phone,1,9,Credit Card,Male,4.0,2,Phone,1,Married,2,1,Yes,15.0,1.0,2.0,3.0,154,Very close distance,1 Year,Moderate Cashback Amount,3,2,3,323,Lost Potential Customers
55018,1,Churned,8.0,Phone,1,17,Debit Card,Male,4.0,4,Phone,3,Single,3,1,Yes,12.0,2.0,2.0,3.0,154,Close Distance,1 Year,Moderate Cashback Amount,3,2,3,323,Lost Potential Customers
55373,0,Stayed,8.0,Phone,1,26,Debit Card,Female,3.0,5,Phone,1,Married,3,0,No,13.0,2.0,9.0,8.0,154,Moderate Distance,1 Year,Moderate Cashback Amount,,,,,
55413,0,Stayed,8.0,Phone,1,9,Credit Card,Male,4.0,2,Phone,1,Married,2,1,Yes,15.0,2.0,2.0,3.0,154,Very close distance,1 Year,Moderate Cashback Amount,3,3,3,333,Lost Customers
53494,0,Stayed,8.0,Computer,1,10,Debit Card,Male,3.0,5,Phone,2,Divorced,5,0,No,18.0,2.0,2.0,1.0,155,Very close distance,1 Year,Moderate Cashback Amount,4,2,3,423,Lost Potential Customers
53706,0,Stayed,8.0,Computer,1,7,UPI,Male,4.0,4,Phone,5,Married,7,0,No,15.0,2.0,2.0,4.0,155,Very close distance,1 Year,Moderate Cashback Amount,2,3,3,233,Promising Customers
53806,0,Stayed,8.0,Phone,1,14,Credit Card,Male,3.0,4,Phone,1,Single,3,0,No,14.0,1.0,2.0,1.0,155,Close Distance,1 Year,Moderate Cashback Amount,4,3,3,433,Lost Customers
54964,0,Stayed,8.0,Computer,1,10,Debit Card,Male,3.0,5,Phone,1,Married,5,0,No,18.0,1.0,2.0,1.0,155,Very close distance,1 Year,Moderate Cashback Amount,4,3,3,433,Lost Customers
55176,0,Stayed,8.0,Computer,1,8,UPI,Male,4.0,4,Phone,5,Married,7,0,No,15.0,2.0,2.0,4.0,155,Very close distance,1 Year,Moderate Cashback Amount,2,3,3,233,Promising Customers
55276,0,Stayed,8.0,Phone,1,14,Credit Card,Male,3.0,4,Phone,1,Single,3,0,No,14.0,1.0,2.0,1.0,155,Close Distance,1 Year,Moderate Cashback Amount,4,2,3,423,Lost Potential Customers
52726,0,Stayed,8.0,Phone,3,24,Credit Card,Male,3.0,3,Laptop & Accessory,5,Married,1,0,No,16.0,1.0,1.0,4.0,156,Moderate Distance,1 Year,Moderate Cashback Amount,2,4,3,243,Promising Customers
51332,0,Stayed,8.0,Computer,1,24,Debit Card,Male,3.0,3,Laptop & Accessory,3,Married,2,1,Yes,14.0,1.0,1.0,2.0,157,Moderate Distance,1 Year,Moderate Cashback Amount,3,3,3,333,Lost Customers
52802,0,Stayed,8.0,Computer,1,24,Debit Card,Male,3.0,3,Laptop & Accessory,3,Married,2,1,Yes,14.0,0.0,1.0,2.0,157,Moderate Distance,1 Year,Moderate Cashback Amount,3,3,3,333,Lost Customers
52977,1,Churned,8.0,Computer,1,31,Debit Card,Male,3.0,4,Phone,3,Married,5,1,Yes,23.0,1.0,2.0,1.0,157,Far Distance,1 Year,Moderate Cashback Amount,4,2,2,422,Lost Potential Customers
54447,1,Churned,8.0,Computer,1,31,Debit Card,Male,3.0,4,Phone,3,Married,5,1,Yes,23.0,1.0,2.0,1.0,157,Far Distance,1 Year,Moderate Cashback Amount,4,1,2,412,Lost Potential Customers
51164,0,Stayed,8.0,Computer,1,8,Credit Card,Male,2.0,3,Laptop & Accessory,1,Married,3,0,No,14.0,0.0,1.0,7.0,158,Very close distance,1 Year,Moderate Cashback Amount,1,4,2,142,New Customers
52634,0,Stayed,8.0,Computer,1,8,Credit Card,Male,2.0,3,Laptop & Accessory,1,Married,3,0,No,14.0,1.0,1.0,7.0,158,Very close distance,1 Year,Moderate Cashback Amount,1,4,2,142,New Customers
53265,0,Stayed,8.0,Phone,1,7,Debit Card,Female,4.0,2,Phone,2,Single,4,0,No,17.0,1.0,2.0,4.0,158,Very close distance,1 Year,Moderate Cashback Amount,2,2,2,222,Need Attention
53718,0,Stayed,8.0,Phone,1,7,Debit Card,Female,3.0,5,Phone,4,Divorced,7,0,No,18.0,2.0,2.0,3.0,158,Very close distance,1 Year,Moderate Cashback Amount,3,2,2,322,Lost Potential Customers
54735,0,Stayed,8.0,Phone,1,7,Debit Card,Female,4.0,2,Phone,1,Single,4,0,No,17.0,2.0,2.0,4.0,158,Very close distance,1 Year,Moderate Cashback Amount,2,3,2,232,Promising Customers
55188,0,Stayed,8.0,Phone,1,8,Debit Card,Female,3.0,5,Phone,4,Married,7,0,No,18.0,2.0,2.0,3.0,158,Very close distance,1 Year,Moderate Cashback Amount,3,3,2,332,Lost Customers
